,respondent_id,h1n1_vaccine,seasonal_vaccine
8403,35110,0.93087763874628,0.08667124274142485
8404,35111,0.8648092373460623,0.999950497871769
8405,35112,0.350038834492606,0.9997358142861613
8406,35113,0.20919531934583724,0.0024458050236253795
8407,35114,0.9999872248050371,0.9999999484880049
8408,35115,0.7200383110521408,0.9998406596782108
8409,35116,8.980035999636386e-06,0.0002761317650145546
8410,35117,4.214160947086005e-06,7.610313408261843e-05
8411,35118,0.5792005727943657,0.9955116672734616
8412,35119,3.544797530504788e-05,0.00027702066696963555
8413,35120,0.01395187384898502,0.05104642285373246
8414,35121,0.20727185709984183,0.8497611063622595
8415,35122,3.4717895069420884e-05,4.527420867410503e-08
8416,35123,0.8472331741834221,0.9826917374517441
8417,35124,0.08978409385642266,0.845228411892991
8418,35125,0.2500792360699325,0.9664292956832568
8419,35126,0.0014739328831148894,0.10945640325595893
8420,35127,0.0001000391602049481,0.048643934869793785
8421,35128,0.11142141048690475,0.9984250265457305
8422,35129,0.09258293812898731,0.7277545499242271
8423,35130,0.19208494342918708,9.7515630359816e-05
8424,35131,0.0002608838485379304,0.004645575000731779
8425,35132,0.5015043524615769,0.998129033434338
8426,35133,0.0012658825438732627,1.8113174518440545e-08
8427,35134,0.8188566281148549,0.6791411907652477
8428,35135,0.0696517673708972,0.07446183007387298
8429,35136,0.9531138035308424,0.9508368855549734
8430,35137,0.9966204398367366,0.9988333657329646
8431,35138,0.0002334377296383825,0.0005362061039860903
8432,35139,0.1675498258551427,0.7368024187793357
8433,35140,0.06243099538165674,0.961698162237007
8434,35141,0.010250992639782167,0.9844766805194526
8435,35142,0.0015252909622953364,0.32302670759910085
8436,35143,0.001501119160083963,0.06881316755273319
8437,35144,0.41815740940504825,0.002934725423772179
8438,35145,0.0016956948466405285,0.6409145454887712
8439,35146,0.14166697694881564,0.7912194394142446
8440,35147,1.1965209941912548e-06,4.241378281680813e-06
8441,35148,0.0012557890652984088,0.006235658187592391
8442,35149,0.10717208303284985,0.16809719539751988
8443,35150,0.06522421500509916,0.29011674134145876
8444,35151,0.8972686716545963,0.9999284583776689
8445,35152,0.0012329748055685064,0.007593578386290533
8446,35153,0.33038531019041784,0.113814737268682
8447,35154,0.9919280220880804,0.9996135649403074
8448,35155,0.006562165005559074,0.8092673033642617
8449,35156,0.010679646094621444,0.000828566250225952
8450,35157,0.18144202692777223,0.8956343443707576
8451,35158,0.00047658121894538646,0.0006020381861732906
8452,35159,0.039801553758502556,0.19973107881845092
8453,35160,0.53497078790313,0.9999334648661986
8454,35161,2.9562142574464983e-07,1.2830803535231272e-05
8455,35162,0.8868626446458164,0.9900428180501453
8456,35163,0.2482464143377858,0.5984654792742484
8457,35164,0.6230564299451788,0.9676008426627866
8458,35165,0.01749155546911435,0.04830270035514987
8459,35166,0.002036966357715187,0.004157152831390825
8460,35167,3.9223044866867e-05,0.0023216086664706497
8461,35168,0.3910546564188533,0.036607893084487315
8462,35169,9.067431766301892e-06,0.00039825794647369483
8463,35170,0.046073879451083655,0.8755212508419908
8464,35171,0.9913238564665536,0.9713314753543397
8465,35172,0.5034073809785711,0.9239200846765216
8466,35173,0.01614917416461071,0.9842905338270106
8467,35174,0.00033776098034154063,0.00496930490685937
8468,35175,0.004618912773168436,0.8440251736055632
8469,35176,0.7280608451510499,0.5409134073973796
8470,35177,0.0010768546965788668,1.5462133234431858e-05
8471,35178,0.002139443889400605,0.003748750145307406
8472,35179,0.8604422386482802,0.9980461523160332
8473,35180,0.41394820765090307,0.9977876422712332
8474,35181,9.815800999233307e-05,0.01017277263764999
8475,35182,1.1204153021890433e-05,1.0380625633269931e-05
8476,35183,0.09310083376455812,0.0043635016105015665
8477,35184,7.753252194098238e-07,5.3963262743162835e-06
8478,35185,0.0005008878454847216,0.002192309786473323
8479,35186,0.6691006214595039,0.9999437404241932
8480,35187,0.9765870590102722,0.9908960066849446
8481,35188,0.9999988124573295,0.9999705331268426
8482,35189,0.9835945201726165,0.7628845403175624
8483,35190,0.0018446759895138845,0.02768603042063861
8484,35191,0.0029525909752172574,0.002705447200193324
8485,35192,0.00575402800001427,0.3550545158094302
8486,35193,0.001913757964896078,0.014203202372408715
8487,35194,0.0005163008794565889,0.0001043114367593884
8488,35195,0.05117917553234933,0.30700758835758735
8489,35196,0.8826696572966536,0.991010147017008
8490,35197,0.07484834464618167,0.022491414633460508
8491,35198,0.056379759600801,0.9674679107637294
8492,35199,0.01838216338536462,0.040562154068656174
8493,35200,0.7387434626769629,0.9998064526487976
8494,35201,0.0003795225661476618,0.014708647129930301
8495,35202,0.01398392730181479,0.9723176599865831
8496,35203,0.02020807064446544,0.9798355764697887
8497,35204,0.4162816585854033,0.9486954511839759
8498,35205,0.04394837422900404,0.0027250212025662812
8499,35206,0.45631265330776255,0.9602604448606723
8500,35207,0.9959619427369794,0.9891196047918063
8501,35208,0.002354558649106043,0.0015840544765368995
8502,35209,0.01659919914831208,0.9668458109818255
8503,35210,0.6178261989737426,0.10435502449016228
8504,35211,0.28615869286207063,0.9486397209041922
8505,35212,0.8955984120838588,0.9850593012771978
8506,35213,5.076092755564466e-06,3.357890782903505e-05
8507,35214,0.0012393703346825797,0.004212898468088615
8508,35215,0.0012559632431753034,2.7927262245912627e-05
8509,35216,0.00202939186809951,0.5181147910447105
8510,35217,0.8259737211088638,0.6440854435133657
8511,35218,0.0009345039006372796,0.0037497681184872327
8512,35219,0.001520737284685559,0.372365488017376
8513,35220,9.057341756333677e-06,9.435202298025822e-05
8514,35221,0.012962819554728987,0.873353594968215
8515,35222,0.020380779055112715,0.00036911747255260064
8516,35223,0.9721916021672549,0.9999836739452327
8517,35224,0.00016095360666180475,0.06437009083721963
8518,35225,0.9998927282897477,0.9999241476786181
8519,35226,0.0009688263400505441,0.07419549943799844
8520,35227,0.872033417203087,0.9962525340568515
8521,35228,0.00019573454625749717,0.0004695179576107994
8522,35229,0.8818617981727067,0.9348689600455823
8523,35230,0.06312789077937206,0.019879879245791716
8524,35231,0.24736981796570184,0.7889389455008833
8525,35232,0.007609411251218688,0.17077083960031983
8526,35233,0.16746731685812896,0.9840958132230259
8527,35234,0.0008177226049306829,0.0009590654616700279
8528,35235,0.06117006477403798,0.3143118811759343
8529,35236,1.96754010126003e-07,1.2862558072599195e-07
8530,35237,9.05855900564611e-05,0.05263152533974819
8531,35238,0.0164327863804435,0.4441008606846405
8532,35239,4.4528534933368285e-06,0.0026892999187360265
8533,35240,0.9809504820011112,0.9999756075189417
8534,35241,9.521377010759137e-09,2.1653010859176844e-07
8535,35242,0.04973353363662543,0.2189294923860318
8536,35243,0.9977948980935971,0.9999795982578665
8537,35244,0.33172992532556367,0.2390958660737228
8538,35245,0.12951075809004553,0.9927866234892907
8539,35246,0.012206730149638516,0.18484609855198644
8540,35247,0.2207156268428688,0.3066459558857554
8541,35248,0.9943073822116552,0.9381011076000916
8542,35249,0.001357889852321665,0.043691139409704566
8543,35250,3.2767658545516316e-05,4.518241842815146e-05
8544,35251,0.0022005648939801624,0.09727673049340818
8545,35252,0.024178558887070194,0.10987672890142881
8546,35253,0.9525612137354033,0.9151950029310413
8547,35254,0.004469892942855142,0.8826458917328351
8548,35255,0.00044791705829860465,0.18340144165482536
8549,35256,0.0029955069523031038,0.5762008917580511
8550,35257,0.8481670283562421,0.09149351759738543
8551,35258,0.02495037289162363,0.20364377038106268
8552,35259,0.8038385966121553,0.9957504583599214
8553,35260,0.9999423937289322,0.999933862016827
8554,35261,0.03272999716364312,0.6861991160283507
8555,35262,0.8551312770486925,0.7021346502189351
8556,35263,1.903702513038003e-05,9.336687696006349e-05
8557,35264,0.009440324130372754,0.366201952286493
8558,35265,0.022191002504247156,0.9106619519138653
8559,35266,0.9995629481008166,0.9999951670931154
8560,35267,0.9886871140176062,0.9994256412907998
8561,35268,0.798161395976713,0.024479662339438484
8562,35269,3.976570336288732e-06,1.7453705389942751e-06
8563,35270,0.9486968728200565,0.5555375366676906
8564,35271,0.014256401830341893,0.4281526258752968
8565,35272,0.9965276772103563,0.9998368558237821
8566,35273,0.188752770902158,0.0001382786348334503
8567,35274,0.46477637963306945,0.9806819962391836
8568,35275,0.001038511915104621,0.00015703774579462672
8569,35276,0.9913045105018726,0.9990299525872243
8570,35277,0.04142282269195632,0.9464389464938342
8571,35278,0.00359318194190575,0.0020728749193244665
8572,35279,0.9996404640670782,0.9994134158078937
8573,35280,0.15264505443410406,0.999246730093465
8574,35281,0.0005854670328253521,4.949477490162544e-05
8575,35282,0.020698588222070543,0.8962676314914448
8576,35283,0.2178752222866711,0.6922836818700174
8577,35284,0.7119479188613324,0.4185498931654892
8578,35285,0.00025760136696236077,0.02085684318889938
8579,35286,0.9177402769828086,0.997140777656435
8580,35287,0.159779639110695,0.8993446106417556
8581,35288,0.28081419609248576,0.006735080652716674
8582,35289,0.00011483521486214642,0.0005002678916505947
8583,35290,0.004347388745169185,0.021411453348295306
8584,35291,0.023542149149181412,0.9935243956211827
8585,35292,0.11527454897662615,0.8226960030484372
8586,35293,3.412620455169233e-12,1.3609687466064259e-14
8587,35294,0.003557517271724746,0.04425454812096858
8588,35295,0.12677751837542828,0.22504366574808246
8589,35296,0.0403098995932035,0.650184101453272
8590,35297,0.01729977065029364,0.288632549498159
8591,35298,0.26928845169205284,0.7354733470844986
8592,35299,0.01264213252335259,0.10728477991247093
8593,35300,2.8331591099454462e-05,0.002262711690586565
8594,35301,0.0015047066420758668,0.0012479758754564863
8595,35302,0.17833311527892196,0.8582100433701182
8596,35303,0.006094386734581771,0.048214623661250976
8597,35304,0.2384225903281446,0.9879070924078794
8598,35305,0.07308306870744467,0.051687366950266066
8599,35306,3.488977212345009e-07,4.3632937119893303e-07
8600,35307,0.04352050292090432,0.33117721347803314
8601,35308,0.40913251250762706,0.7277212418768543
8602,35309,0.9102399653138299,0.7707897457919023
8603,35310,2.694320121284025e-06,0.13396131525955512
8604,35311,0.033259229944800094,0.05544414913508792
8605,35312,0.017859177013816292,0.19686290488178285
8606,35313,0.9696329654594266,0.9999878941218319
8607,35314,0.04278649308127815,0.2760888630309145
8608,35315,0.03758517974030471,0.1863756418303455
8609,35316,0.8368247738452186,0.48342844445800015
8610,35317,0.0018396680521884045,0.014963414597735387
8611,35318,0.8216950962904398,0.7694201853737801
8612,35319,0.9923985168714324,0.9994241228380711
8613,35320,0.0420132489997775,0.9614969921999453
8614,35321,2.873970975280642e-06,6.422436131242431e-08
8615,35322,0.009427190815165916,0.02936790809842086
8616,35323,0.00012120760440712388,0.001986768243221998
8617,35324,0.955734910464596,0.9999642021871191
8618,35325,0.005621201251859106,0.3872595629541174
8619,35326,0.9999948473271182,0.9999746497080533
8620,35327,0.1910308153566844,0.808495038578192
8621,35328,0.001107653851379213,0.00019100504877869105
8622,35329,0.07418349308452264,0.8701479513572572
8623,35330,0.004891538714003967,0.0397272825297468
8624,35331,0.013735210352701994,0.0001518133648872153
8625,35332,0.7341333655030786,0.9943334471787174
8626,35333,0.9870222366446741,0.9974805457290367
8627,35334,0.00015311470435896957,8.175214124633098e-05
8628,35335,0.02346761938957294,0.9664405959753736
8629,35336,0.13805745860101457,0.08362498550091331
8630,35337,0.16270645800170283,0.46544230274957105
8631,35338,0.9689444031256568,0.9994470612806116
8632,35339,2.491567661435122e-05,5.661243734639354e-06
8633,35340,0.029604947990107402,0.5729854447262603
8634,35341,2.483046284544289e-05,1.1557511272696295e-06
8635,35342,0.02121441211300051,0.2814265463649186
8636,35343,0.13735678176064234,0.07465855913058561
8637,35344,0.23597070103195728,0.9991867274843205
8638,35345,1.1769910096179819e-07,5.331585616972663e-05
8639,35346,0.06635492276185669,0.5931762078076983
8640,35347,0.05168039400722804,0.8373327337967384
8641,35348,1.480821319662399e-06,0.01285617144284096
8642,35349,0.06959198015994088,0.19343783349972346
8643,35350,0.04408153434845904,0.016319221536999592
8644,35351,0.0001472761705895771,0.7074842189161173
8645,35352,2.5780251888745045e-05,0.006657002577202889
8646,35353,9.46907861890485e-05,0.00019409632585663827
8647,35354,0.8067076632435294,0.9969778353904966
8648,35355,0.0015788497862806092,0.0013214571465736946
8649,35356,0.0021682506012259376,0.004371678006307316
8650,35357,0.0038328176551716696,0.7220782063079816
8651,35358,0.31187940254492735,0.8905226979185972
8652,35359,0.999158038705786,0.9970229680143873
8653,35360,0.03290767551918761,0.6688707740416445
8654,35361,0.020600106270114577,3.077826690783732e-05
8655,35362,0.8030690915211223,0.9851800650660394
8656,35363,0.9825213409480893,0.9938608197893467
8657,35364,0.3871813201720024,0.9585131332053559
8658,35365,0.206384287079947,0.08059016819207734
8659,35366,0.000617042337449564,0.0045408811420804196
8660,35367,0.028954901876471307,0.5233863606914704
8661,35368,0.01470438376144086,0.05756224323292626
8662,35369,0.19470757618414034,0.996028205314729
8663,35370,0.9895753231950002,0.9993371779008356
8664,35371,0.03811687322736226,0.5483597994686038
8665,35372,0.0004392305648253724,0.0009572714925454713
8666,35373,0.02919571768192419,0.04950971459957099
8667,35374,0.0016151924278771487,0.07238628247537271
8668,35375,0.9343770385096853,0.9808830778978082
8669,35376,0.004098670960447232,0.9571717578486161
8670,35377,0.7690649377660113,0.6885599618737966
8671,35378,0.8730441421495984,0.9992997662025982
8672,35379,0.7992553041543826,0.997354495767636
8673,35380,0.8495175606258056,0.9962125672703128
8674,35381,0.041245341600264815,0.08649974049236235
8675,35382,0.9960428817886388,0.9652692715234654
8676,35383,0.002452142828429786,0.013417687600295974
8677,35384,0.0017971441393725492,0.011503861025292673
8678,35385,0.01627725395190694,0.1996230593309582
8679,35386,6.943366214961219e-06,0.0004629037748953393
8680,35387,0.04827833728141374,0.020629011212034195
8681,35388,0.7720884595374059,0.2789171971702887
8682,35389,0.010630784899939563,0.07327579373904339
8683,35390,0.007983401401123098,0.05274294222995794
8684,35391,1.4089993903432983e-06,7.01689216769482e-05
8685,35392,0.00073374015996644,0.0003103460967461568
8686,35393,0.12448417189820143,0.0921569222800244
8687,35394,0.999999624898684,0.9999997330118761
8688,35395,0.004346544076875074,0.07816050749685285
8689,35396,5.966822989978877e-05,0.03488709777543736
8690,35397,0.01843530062441577,0.12214021720376482
8691,35398,0.00032512052784656705,0.03690760726413783
8692,35399,0.5697504769369733,0.9994213104308586
8693,35400,0.9804657278547358,0.9999952018376068
8694,35401,0.991373959545903,0.9999266626176376
8695,35402,0.9907059112862079,0.9985159715692239
8696,35403,0.07559296851681929,0.9858183557624304
8697,35404,0.08433456537064454,0.0294098839819461
8698,35405,0.01976457648655254,0.7820391278067316
8699,35406,0.005235973940509612,0.06711491362614033
8700,35407,0.9844223317055277,0.9915408558285123
8701,35408,0.052417441363031246,0.7253562303629062
8702,35409,0.8709218924526831,0.9996281880743558
8703,35410,0.9959364877262142,0.9996865636635077
8704,35411,0.7286409834611848,0.72724224066876
8705,35412,0.13908167373694677,0.9971179725801376
8706,35413,0.008513734230598959,0.0005309751078782476
8707,35414,0.10375118429788541,0.7420491437739444
8708,35415,0.014702114720788318,0.873883484556956
8709,35416,0.04226957870791418,0.5453918726066616
8710,35417,7.945830053216449e-06,2.5138881583208343e-06
8711,35418,0.035083019440822774,0.47696166715840366
8712,35419,0.836507172611335,0.5636449650367037
8713,35420,3.052361077648606e-05,2.5061640084905827e-05
8714,35421,1.4840631623015637e-06,4.073692975829343e-05
8715,35422,0.16588938368437717,0.9989347672510135
8716,35423,0.022682160363486956,0.050369016801299175
8717,35424,0.00024197844790880852,0.00715404146230068
8718,35425,0.0002182654906848602,0.0007655506038487636
8719,35426,1.4213245342890153e-05,1.176452638111279e-05
8720,35427,0.008076760548201294,0.1352166117902054
8721,35428,3.034072824912773e-06,3.270662304196071e-05
8722,35429,0.027719095412532202,0.9446948763901574
8723,35430,0.012867239313337008,0.07982390624616954
8724,35431,0.7219795300554358,0.6981462034659582
8725,35432,0.9969952360162834,0.9989410364267512
8726,35433,0.8641321571005356,0.8909927072031308
8727,35434,0.06353472300251091,0.9097398557992347
8728,35435,0.9660409121517153,0.9997336146332354
8729,35436,0.2622423031434712,0.9845495973040931
8730,35437,0.0009000611481067765,0.02528281067648929
8731,35438,0.014313496743109543,0.4007364959995298
8732,35439,0.00023468327320834927,0.04148580165743511
8733,35440,0.0002109813189523342,0.06788131484690475
8734,35441,0.05911344029271346,0.9840698441884248
8735,35442,0.0434010255567688,0.24361839929936
8736,35443,0.024809855767999205,0.7190435771204722
8737,35444,0.9688593638228399,0.9996398134848145
8738,35445,0.9712348960293417,0.9998277210409869
8739,35446,0.4484051107473964,0.00017732511937437094
8740,35447,0.032925912967710136,0.7396545873163543
8741,35448,0.023276227902206646,0.2362528769359525
8742,35449,0.9979052012703689,0.9993615981443332
8743,35450,0.5804507350051289,0.9535785787186408
8744,35451,0.005645675903358736,0.012378337406018175
8745,35452,0.00018669603609068296,6.545144235520124e-05
8746,35453,0.9424812633630228,0.9602347460703425
8747,35454,0.0036491332967594483,0.41257344633216125
8748,35455,3.761854251056562e-11,1.0594850860384601e-07
8749,35456,0.9979870986379716,0.9994770891056987
8750,35457,5.36703031728988e-05,5.021689866056281e-06
8751,35458,0.004751436639363436,0.05778472077948698
8752,35459,0.9340685014500647,0.9981550566067283
8753,35460,0.8950784215468817,0.9996919153138826
8754,35461,1.140892174705987e-06,7.829733784973943e-07
8755,35462,0.6509944045732586,0.9998244202131926
8756,35463,0.9968067107202448,0.9999834065332448
8757,35464,0.07923828306114065,0.9875952588151906
8758,35465,0.19569618539769967,0.9839082638981773
8759,35466,0.5901040511509581,0.8313176064554766
8760,35467,0.23042938272786417,0.9991384349882102
8761,35468,0.035677692133374746,0.000277952714642305
8762,35469,0.0403427437386661,0.44746252949466625
8763,35470,0.06994422049374482,0.0019271167079961495
8764,35471,1.1666007255232803e-05,0.0005073820632939832
8765,35472,0.29572216100774984,0.6235114511156741
8766,35473,0.0019909145376902798,0.15458717691992238
8767,35474,0.9721197549700977,0.8129942449775398
8768,35475,0.9654504671921279,0.9983843196407071
8769,35476,0.09856278260117007,0.3523046232581573
8770,35477,2.0206363448269076e-05,1.566095364177354e-06
8771,35478,0.11893802128694321,0.8558587279785222
8772,35479,5.891719330014298e-09,8.301102969197641e-10
8773,35480,0.000540091319667743,0.00020239915539885958
8774,35481,0.9994924535142443,0.999996528026971
8775,35482,0.8611336168545363,0.999984042807912
8776,35483,8.864326870885328e-06,9.195886432527958e-09
8777,35484,0.9975402556259757,0.9999945759920355
8778,35485,0.13818986495156618,0.5803591277102822
8779,35486,0.8629140570980613,0.9387441293546296
8780,35487,0.840113251539361,0.9947719470952374
8781,35488,6.77394392916986e-06,1.6432801346690557e-05
8782,35489,0.0027936080647569454,0.35308223791476995
8783,35490,0.0010415582115653973,0.5287895132059893
8784,35491,0.06399744103471135,0.8210575268493411
8785,35492,6.60135400394665e-05,9.33051253904901e-05
8786,35493,0.19760062716995208,0.9497596001703371
8787,35494,1.572454826641723e-05,1.0228549707860846e-05
8788,35495,0.999604198539625,0.31545805055440446
8789,35496,0.326170757064835,0.16873974648651843
8790,35497,1.1457233788027356e-05,2.435464077700264e-05
8791,35498,0.48720546936301784,0.06581310156773935
8792,35499,2.2690029732867764e-05,0.02568192724836564
8793,35500,0.0684865485427287,9.805087749872373e-06
8794,35501,0.009442009495168982,7.037901551314514e-05
8795,35502,0.001196838543610355,0.0009156843864942488
8796,35503,0.9995401939733654,0.999650871231003
8797,35504,0.008424692158879301,0.9130659867650879
8798,35505,0.0008937109741708723,0.0023385838489346903
8799,35506,0.31546622350356773,0.008125607997608324
8800,35507,0.9983494849090857,0.9999094697871861
8801,35508,0.019886294119209547,0.9595609932936184
8802,35509,0.9936630573301826,0.9999575763536466
8803,35510,0.0007140360630567871,0.002925714707061396
8804,35511,0.002866822067419015,0.07379768916882148
8805,35512,0.6821157705901904,0.9999534048933868
8806,35513,0.9090753766989131,0.9992516079355565
8807,35514,0.3995914658106444,0.9334331071728831
8808,35515,0.5366668259543704,0.9994479749927015
8809,35516,0.7062143365982511,0.7633221332142277
8810,35517,0.9531474230120414,0.9999484824743179
8811,35518,0.003002621796904812,0.021885264378050995
8812,35519,0.13497604571020633,0.39499615379978636
8813,35520,0.856266812526461,0.9961468478900225
8814,35521,0.9977093374317249,0.9998839567192401
8815,35522,0.9851554172703827,0.9923906509482473
8816,35523,0.9435081115247034,0.999241177240755
8817,35524,0.0021758137590567055,0.004603457896688204
8818,35525,0.00029998508457767425,0.0001590287420742674
8819,35526,0.2695427251441282,0.9985543636065287
8820,35527,0.14721866695189909,0.00865362416009756
8821,35528,0.47624995152955785,0.999527136219804
8822,35529,0.99843106690706,0.9999848903367016
8823,35530,0.5455055683925846,0.9997732002472606
8824,35531,0.9334830098996431,0.9870030424100855
8825,35532,0.8704521441449815,0.9949122392827181
8826,35533,0.001051482860775229,0.7132908172908512
8827,35534,0.010605948303793071,0.03396422075247036
8828,35535,0.0003925720020167501,0.0008862252207685016
8829,35536,0.9998697534640031,0.9988590219847664
8830,35537,1.2984373471971895e-08,2.259526006057134e-05
8831,35538,0.9999742045979784,0.9999939529884269
8832,35539,4.984604332147453e-05,0.00017673760853967031
8833,35540,0.14097013459032115,0.2377463158638033
8834,35541,0.35394228546192796,0.9253542063579762
8835,35542,0.17153805954922385,0.8399678532112187
8836,35543,1.1994188103396e-05,1.1854437644758865e-06
8837,35544,0.8877428684282335,0.9977859204786291
8838,35545,0.12202576407758903,0.9948680216825335
8839,35546,0.0001658706137577055,3.833406044205737e-06
8840,35547,2.514434962616718e-09,5.883356249427454e-07
8841,35548,0.0635033501405109,0.31458721425399155
8842,35549,0.24052394854346074,0.24689826197870743
8843,35550,0.9828798564616181,0.8195628040744926
8844,35551,0.001970336033620513,0.14185312715099166
8845,35552,0.3105693897429902,0.9994467210053725
8846,35553,0.9980803063075818,0.9997427139446917
8847,35554,0.40054886706123355,0.9828658243710172
8848,35555,0.4271952676423534,0.9792501868218642
8849,35556,4.406510440697362e-05,0.00015070876864422392
8850,35557,4.4694970009227546e-05,0.0015786340227215416
8851,35558,0.00011520954528572302,0.0001351896217903383
8852,35559,0.0048736712471343525,2.7561596168969493e-05
8853,35560,0.030274074975844983,0.20197627646014357
8854,35561,0.000122835770141091,0.0005492995778594632
8855,35562,0.0006142524437579523,0.001932855773549907
8856,35563,0.022798275165980982,0.583981960178856
8857,35564,0.00269057791822758,0.0003956311642963037
8858,35565,0.37596136645049383,0.45145748690668
8859,35566,0.027396776003586774,0.9892381529778885
8860,35567,5.19117254175858e-10,3.3639818486471245e-12
8861,35568,0.5044432422222888,0.7260059235108519
8862,35569,0.6637272311252846,0.9935795692199952
8863,35570,0.045505771014701824,0.653403662592567
8864,35571,0.003276775646040179,0.017141053538454014
8865,35572,0.0055034921729943615,0.7242179970557809
8866,35573,0.322980489408877,0.9851682595387706
8867,35574,0.008270981905028802,0.08896243888076659
8868,35575,0.4205688334622586,0.9888525192671173
8869,35576,0.011051394563869133,0.5765728612187362
8870,35577,0.002062692127562232,0.33410587820615756
8871,35578,0.03304498604237573,0.0056426074276903345
8872,35579,2.7360692225842193e-06,5.6401069945558735e-05
8873,35580,0.0625542950876285,0.8267452303889956
8874,35581,0.8618612925364549,0.9984704653699438
8875,35582,0.9892773905592164,0.9999939905744295
8876,35583,0.7567198975886161,0.4536083799905959
8877,35584,0.11426868836936105,0.9899662429388466
8878,35585,2.939247672115022e-05,8.447167925475024e-07
8879,35586,0.9976607922989854,0.9999979427001057
8880,35587,0.27300769439536643,0.7216953449191659
8881,35588,0.014339431107108105,0.8844289422213123
8882,35589,5.768976584623465e-05,0.04317925720223561
8883,35590,0.016410489387448202,0.0057626921677462065
8884,35591,2.267312572566429e-06,8.82795789407145e-06
8885,35592,0.03176214301482333,0.05382166220167458
8886,35593,0.007283762862184604,0.16875402125817243
8887,35594,0.002357518792428862,0.745099994941739
8888,35595,0.95275304696475,0.603093339725304
8889,35596,0.9894302546618702,0.9952138804813219
8890,35597,0.05155786045839259,0.5829425885191427
8891,35598,0.010962763354478204,0.0012181172689526385
8892,35599,0.031638197504164224,0.5304409201734167
8893,35600,0.11389034247273509,0.9829611101708032
8894,35601,0.20997092003336207,0.03542759265540774
8895,35602,0.9805515041555811,0.9885001106372721
8896,35603,0.0027191862853802114,0.2903237179707454
8897,35604,0.9999550852803258,0.999932877896618
8898,35605,0.22729255549474336,0.9931289894997448
8899,35606,0.28152996151226933,0.9791502774277901
8900,35607,0.00012032693071834442,3.452065886558909e-07
8901,35608,0.584393145954092,0.9983654750335864
8902,35609,0.1262832077603649,0.9911336794055933
8903,35610,0.02518677650254354,0.8800617371116409
8904,35611,0.1763733874476276,0.9234316319747483
8905,35612,0.014720297472754109,0.6402637935016516
8906,35613,0.01772371082802592,0.02006184390487602
8907,35614,0.8523015373415385,0.9973910263631052
8908,35615,0.008417490569953764,0.7704194325997334
8909,35616,0.9947054674271595,0.44856891051769815
8910,35617,1.9012184188138615e-05,0.00015227491386670896
8911,35618,0.44473230255366664,0.6424709021101752
8912,35619,0.8934621255567862,0.9941401118490913
8913,35620,0.6242711124775798,0.007150821024102377
8914,35621,0.0394038735976584,0.19346970859222137
8915,35622,0.11711555201193542,0.9954243922599586
8916,35623,0.37083875101299907,0.016946444691206642
8917,35624,0.5702468993060759,0.8990587559091118
8918,35625,0.017646271976446696,0.9634104510032709
8919,35626,0.0008677865752218526,0.6737353131796621
8920,35627,0.026147653587201978,0.9717422560721328
8921,35628,0.03705821466556539,0.19004851620024588
8922,35629,0.06532444132345715,0.9873684958982194
8923,35630,2.9750277991684126e-06,5.4816421963567296e-05
8924,35631,5.1835275134533143e-08,4.895822894838956e-06
8925,35632,0.13346208731518197,0.1439583003539537
8926,35633,0.0001209990407411917,0.00010867014738838694
8927,35634,3.6290097614363618e-06,2.365677680599663e-08
8928,35635,0.9986718762282011,0.999980957857149
8929,35636,0.028611485283546508,0.520416256743564
8930,35637,0.11903863296975227,0.9850973343037415
8931,35638,0.13652214008858798,0.6688945958958376
8932,35639,0.949692540928227,0.9989488695065276
8933,35640,0.0168565475125501,0.0487123771077906
8934,35641,0.1838127697752117,0.8903465268496075
8935,35642,0.14133399695713642,0.7532363960634647
8936,35643,0.9767755716009568,0.9812660260139237
8937,35644,8.20568904615534e-08,1.0541596757295423e-07
8938,35645,0.17722777745303894,0.7845846583544356
8939,35646,0.2663359951672417,0.0026805380817484835
8940,35647,0.3608320779141379,0.003843013517320404
8941,35648,0.16742073776431096,0.8841151340126431
8942,35649,0.00165363774038471,0.00175033243535898
8943,35650,0.7190087486248871,0.9983730380798288
8944,35651,0.024596006285749445,0.0212613571798103
8945,35652,0.9654647423232461,0.9994911227465605
8946,35653,0.9999994626052017,0.9999999952839715
8947,35654,0.002491911829352844,0.1925808243785259
8948,35655,6.26190135709249e-05,0.07835086108275782
8949,35656,0.4903919494378643,0.0008527617575749149
8950,35657,0.10863208017105752,0.9942942206779127
8951,35658,0.000493141331191306,0.0689655940246102
8952,35659,0.06148018906358494,0.21595373908716323
8953,35660,0.9979048529491893,0.9991536013648681
8954,35661,6.389118924648019e-09,9.501884181593011e-11
8955,35662,0.3135266092163468,0.9217106315731899
8956,35663,0.0006839933691734592,0.003385781975224654
8957,35664,0.9986937143534,0.9998957137544906
8958,35665,0.13323573255213764,0.2945196482340592
8959,35666,0.01962016737843635,0.04712167483517251
8960,35667,0.21072500950565276,0.9975336356428761
8961,35668,0.0011089303834670838,0.008992339650137507
8962,35669,0.9989679945962333,0.9999990752648381
8963,35670,0.9912743472609272,0.8385471824614978
8964,35671,0.10052711246672136,0.8215749694866984
8965,35672,0.2551145999438802,0.08669661136287653
8966,35673,0.021273204507897332,0.13331853475804462
8967,35674,0.13064397607088143,0.9994493743777862
8968,35675,0.6550074709817566,0.8877292325929744
